filename,true_chunks,detected_chunks,true_positives,false_positives,false_negatives
file_2672.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_2673.json,"[32, 33, 1, 2, 0, 6, 38, 8, 40, 21, 22, 26, 28, 29, 30]",[],0,0,15
file_2674.json,"[0, 4, 5, 7, 13, 19, 22, 26, 28, 29, 30, 35, 38, 44, 48, 52, 54, 56, 57, 71, 81, 94, 97, 105, 108, 111]",[],0,0,26
file_2675.json,"[0, 2, 3, 4]",[],0,0,4
file_2676.json,"[1, 34, 3, 68, 71, 41, 73, 11, 76, 12, 75, 47, 80, 55]",[],0,0,14
file_2677.json,"[0, 2, 6, 7, 9, 10, 11, 16, 17, 19, 23, 25, 33, 34, 35, 39, 40, 44, 47, 51]",[],0,0,20
file_2678.json,"[0, 2, 3, 6, 13, 16, 20, 24, 26, 31, 35, 53, 63, 65, 68, 71, 74, 89, 91, 92]",[],0,0,20
file_2679.json,"[0, 1, 3, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16]",[],0,0,13
file_2680.json,"[0, 1, 2, 3, 5, 7, 8, 10, 13, 16, 17]",[],0,0,11
file_2681.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2682.json,"[35, 4, 39, 40, 42, 44, 46, 16, 17, 25, 26, 27, 29, 30]",[],0,0,14
file_2683.json,"[32, 65, 67, 42, 11, 44, 74, 77, 47, 81, 52, 26, 59, 61, 63]",[],0,0,15
file_2684.json,"[2, 3, 5, 6, 13, 14, 16, 17, 18, 20, 22]",[],0,0,11
file_2685.json,"[2, 3, 133, 16, 18, 28, 30, 31, 35, 41, 42, 44, 55, 56, 58, 91, 93, 105, 110, 111, 114, 118, 122]",[],0,0,23
file_2686.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2687.json,"[0, 1, 2, 3, 5, 6, 7, 8]",[],0,0,8
file_2688.json,"[0, 1, 3, 4, 5, 6, 7, 10, 11, 12, 13, 15, 16]",[],0,0,13
file_2689.json,"[0, 1, 3, 4, 5]",[],0,0,5
file_2690.json,"[0, 2, 3, 5, 9, 11, 12, 14, 17, 19]",[],0,0,10
file_2691.json,"[3, 4, 5, 6, 8, 9, 10, 11, 13]",[],0,0,9
file_2692.json,"[5, 262, 137, 12, 272, 274, 23, 279, 282, 31, 160, 161, 294, 170, 46, 57, 59, 189, 74, 75, 217, 89, 219, 97, 110, 242, 245]",[],0,0,27
file_2693.json,"[0, 33, 2, 7, 8, 9, 10, 15, 20, 28, 31]",[],0,0,11
file_2694.json,"[3, 6, 9, 14, 15, 17, 24, 26, 31, 42, 51, 57, 63, 67, 68, 73, 77, 80, 90, 93, 96, 99, 100, 103, 107, 119]",[],0,0,26
file_2695.json,"[1, 2, 3, 4, 7, 8]",[],0,0,6
file_2696.json,"[98, 39, 7, 73, 10, 11, 74, 15, 80, 92, 82, 49, 20, 23, 24, 90, 60, 93]",[],0,0,18
file_2697.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_2698.json,"[3, 36, 9, 15, 49, 18, 19, 55, 24, 57, 29, 31]",[],0,0,12
file_2699.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2700.json,"[0, 1, 2, 4, 5, 6]",[],0,0,6
file_2701.json,"[0, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14]",[],0,0,11
file_2702.json,"[0, 2, 3, 4, 6, 9, 10, 11, 12]",[],0,0,9
file_2703.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2704.json,"[32, 2, 3, 39, 7, 45, 14, 15, 48, 17, 50, 27, 31]",[],0,0,13
file_2705.json,"[96, 70, 269, 206, 124, 19, 84, 149, 27, 220, 221, 223]",[],0,0,12
file_2706.json,"[0, 4, 7, 16, 22, 24, 29, 37, 40, 45, 47, 50, 51, 52, 60, 64, 71, 72, 96, 99, 107, 116, 117, 118]",[],0,0,24
file_2707.json,"[0, 1, 3, 4, 5, 6, 7, 8]",[],0,0,8
file_2708.json,"[0, 3, 4, 5, 6, 7]",[],0,0,6
file_2709.json,"[6, 11, 26, 28, 35, 37, 39, 41, 44, 46, 52, 53, 56, 59, 66, 69, 71, 73, 86, 88, 91, 99]",[],0,0,22
file_2710.json,"[36, 39, 103, 72, 74, 11, 13, 15, 145, 51, 56, 28]",[],0,0,12
file_2711.json,"[2, 258, 133, 8, 148, 21, 24, 155, 38, 167, 40, 41, 42, 171, 43, 187, 65, 193, 209, 210, 83, 218, 230, 233, 238, 125, 126]",[],0,0,27
file_2712.json,"[33, 2, 35, 10, 11, 13, 17, 23, 28, 30]",[],0,0,10
file_2713.json,"[0, 1, 2, 4, 5, 8, 9, 10]",[],0,0,8
file_2714.json,"[32, 33, 2, 1, 36, 37, 39, 7, 41, 10, 8, 9, 19, 23, 30, 31]",[],0,0,16
file_2715.json,"[4, 6, 14, 16, 23, 26, 27, 38, 50, 55, 61, 64, 69, 74, 76, 78, 93, 97, 99, 104, 109]",[],0,0,21
file_2716.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2717.json,"[3, 5, 6, 7, 8, 9, 10]",[],0,0,7
file_2718.json,"[0, 1, 3, 5, 6, 7, 8]",[],0,0,7
file_2719.json,"[0, 1, 2, 3, 4, 6, 7, 8, 9]",[],0,0,9
file_2720.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0,0,11
file_2721.json,"[0, 1, 2, 4, 5, 6, 7]",[],0,0,7
file_2722.json,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13]",[],0,0,13
file_2723.json,"[32, 64, 66, 4, 71, 7, 59, 42, 43, 46, 48, 51, 52, 58, 27, 31, 63]",[],0,0,17
file_2724.json,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",[],0,0,9
file_2725.json,"[0, 2, 3, 4, 5]",[],0,0,5
file_2726.json,"[0, 1, 3, 4, 6]",[],0,0,5
file_2727.json,"[0, 1, 2, 3, 4, 5, 12, 14, 15, 16, 17]",[],0,0,11
file_2728.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2729.json,"[0, 1, 2, 3, 5, 6, 7]",[],0,0,7
file_2730.json,"[0, 1, 2, 4, 5, 6, 7, 8, 9]",[],0,0,9
file_2731.json,"[1, 4, 5, 7, 8, 9, 10, 14, 15, 16, 18, 20, 21, 22, 23, 25, 26, 28]",[],0,0,18
file_2732.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_2733.json,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",[],0,0,9
file_2734.json,"[0, 2, 39, 44, 45, 12, 28, 46, 49, 50, 47, 20, 21, 54, 24, 56, 60]",[],0,0,17
file_2735.json,"[1, 2, 3, 4, 5]",[],0,0,5
file_2736.json,"[0, 1, 2, 3, 5, 6, 7]",[],0,0,7
file_2737.json,"[0, 1, 2, 3, 4, 5, 7, 8]",[],0,0,8
file_2738.json,"[140, 144, 149, 25, 157, 158, 161, 164, 39, 169, 175, 61, 65, 79, 80, 83, 84, 98, 103, 104, 112, 113, 117]",[],0,0,23
file_2739.json,"[5, 12, 18, 27, 33, 34, 35, 41, 42, 43, 45, 46, 59, 62, 67, 71, 77, 79, 83, 84, 88]",[],0,0,21
file_2740.json,"[0, 1, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22]",[],0,0,17
file_2741.json,"[128, 130, 132, 136, 13, 14, 141, 149, 22, 21, 159, 33, 46, 50, 55, 59, 71, 77, 79, 100, 103, 105, 113, 115, 119, 123]",[],0,0,26
file_2742.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2743.json,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14]",[],0,0,13
file_2744.json,"[0, 2, 4, 5, 6, 7, 8, 11, 12, 13]",[],0,0,10
file_2745.json,"[7, 137, 139, 142, 19, 30, 36, 42, 43, 44, 60, 63, 71, 83, 84, 95, 100, 103, 105, 115, 123, 126]",[],0,0,22
file_2746.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_2747.json,"[0, 36, 38, 39, 43, 28, 19, 53, 22, 57, 60, 25]",[],0,0,12
file_2748.json,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",[],0,0,9
file_2749.json,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",[],0,0,9
file_2750.json,"[6, 8, 41, 78, 16, 49, 84, 55, 89, 92]",[],0,0,10
file_2751.json,"[1, 4, 5, 7, 10, 13, 16, 25, 26, 27, 28, 33, 35, 38, 39, 40, 43, 45, 47, 48, 49]",[],0,0,21
file_2752.json,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14]",[],0,0,14
file_2753.json,"[0, 1, 2, 6, 7, 9, 10, 12, 16, 17]",[],0,0,10
file_2754.json,"[65, 38, 12, 28, 79, 80, 55, 25, 59, 60]",[],0,0,10
file_2755.json,"[74, 10, 80, 17, 18, 16, 52, 50, 88, 61]",[],0,0,10
file_2756.json,"[0, 1, 2, 134, 11, 145, 150, 30, 35, 39, 46, 47, 68, 70, 73, 75, 89, 100, 112, 113, 115, 122, 125]",[],0,0,23
file_2757.json,"[160, 163, 228, 200, 168, 10, 203, 42, 237, 15, 209, 50, 52, 182, 56, 154, 189]",[],0,0,17
file_2758.json,"[1, 3, 10, 13, 14, 18, 19, 20, 23, 28, 31, 35, 38, 42, 44, 46, 49, 50, 56, 57, 58, 61]",[],0,0,22
file_2759.json,"[36, 6, 38, 42, 44, 45, 14, 15, 61, 55, 23, 24, 59, 60, 29]",[],0,0,15
file_2760.json,"[0, 4, 9, 14, 19, 20, 21, 22, 25, 27, 30, 31, 32, 33, 34, 35, 38, 40, 49, 52, 54, 55, 56]",[],0,0,23
file_2761.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2762.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]",[],0,0,16
file_2763.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_2764.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2765.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_2766.json,"[0, 9, 10, 12, 14, 15, 18, 19]",[],0,0,8
file_2767.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2768.json,"[32, 6, 38, 42, 44, 14, 50, 55, 22, 23, 25, 31]",[],0,0,12
file_2769.json,"[1, 4, 6, 9, 10, 11, 12, 13, 14, 16, 18, 19, 21, 22, 25, 26, 28, 29]",[],0,0,18
file_2770.json,"[3, 6, 8, 9, 10]",[],0,0,5
file_2771.json,"[225, 1, 3, 197, 39, 105, 108, 207, 176, 209, 114, 210, 20, 22, 120, 158, 223]",[],0,0,17
file_2772.json,"[96, 130, 34, 163, 99, 166, 135, 38, 10, 108, 79, 89, 155]",[],0,0,13
file_2773.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2774.json,"[65, 97, 3, 99, 37, 69, 39, 74, 45, 15, 16, 81, 49, 84, 52, 55, 24, 27]",[],0,0,18
file_2775.json,"[33, 97, 36, 40, 72, 79, 111, 86, 24, 27, 30, 95]",[],0,0,12
file_2776.json,"[0, 1, 2, 9, 17, 20, 21, 22, 24, 27, 41, 47, 54, 59, 62, 64, 65, 73, 78, 90, 92, 95, 99, 100, 101]",[],0,0,25
file_2777.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2778.json,"[0, 1, 3, 5, 6, 7]",[],0,0,6
file_2779.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2780.json,"[2, 141, 143, 144, 151, 35, 43, 45, 175, 48, 177, 179, 186, 61, 62, 195, 196, 70, 198, 73, 207, 208, 81, 210, 88, 114, 116, 118, 126]",[],0,0,29
file_2781.json,"[159, 161, 130, 2, 37, 70, 73, 9, 141, 48, 145, 29, 93, 30, 63]",[],0,0,15
file_2782.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2783.json,"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11]",[],0,0,10
file_2784.json,"[32, 36, 6, 39, 40, 9, 11, 13, 16, 21, 23, 25, 26, 31]",[],0,0,14
file_2785.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_2786.json,"[0, 1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]",[],0,0,18
file_2787.json,"[0, 1, 3, 5, 6, 7, 8]",[],0,0,7
file_2788.json,"[0, 2, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18]",[],0,0,13
file_2789.json,"[0, 1, 2, 3, 5, 6, 7, 8]",[],0,0,8
file_2790.json,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 17]",[],0,0,13
file_2791.json,"[64, 33, 0, 35, 69, 40, 8, 74, 77, 47, 26]",[],0,0,11
file_2792.json,"[0, 3, 5, 10, 11, 19, 20, 23, 27, 29]",[],0,0,10
file_2793.json,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 14]",[],0,0,12
file_2794.json,"[0, 2, 3, 5, 6, 7, 8, 14, 15]",[],0,0,9
file_2795.json,"[5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 21, 22, 24, 26, 32, 33, 34, 35, 36]",[],0,0,20
file_2796.json,"[0, 129, 128, 102, 146, 51, 52, 24, 121, 56, 91]",[],0,0,11
file_2797.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2798.json,"[32, 64, 37, 6, 13, 78, 77, 48, 14, 17, 51, 53, 58, 27, 29, 62]",[],0,0,16
file_2799.json,"[0, 1, 5, 6, 7, 8, 9, 10]",[],0,0,8
file_2800.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2801.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2802.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_2803.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2804.json,"[0, 1, 2, 3, 4, 6, 7, 8]",[],0,0,8
file_2805.json,"[130, 4, 15, 163, 168, 176, 182, 55, 184, 185, 194, 196, 69, 74, 208, 211, 90, 94, 111, 116]",[],0,0,20
file_2806.json,"[96, 162, 196, 170, 75, 108, 13, 208, 243, 53]",[],0,0,10
file_2807.json,"[5, 137, 10, 108, 112, 18, 19, 115, 118, 25, 123]",[],0,0,11
file_2808.json,"[2, 5, 6, 7, 9, 10, 11, 16, 24, 25, 27]",[],0,0,11
file_2809.json,"[33, 1, 3, 36, 34, 7, 42, 13, 15, 18, 21, 24, 26, 28, 31]",[],0,0,15
file_2810.json,"[2, 35, 36, 37, 39, 40, 43, 18, 22, 26, 30]",[],0,0,11
file_2811.json,"[1, 131, 132, 5, 135, 136, 17, 19, 21, 22, 23, 30, 36, 41, 45, 47, 51, 54, 71, 73, 75, 78, 83, 88, 89, 125]",[],0,0,26
file_2812.json,"[33, 35, 4, 5, 6, 7, 39, 41, 42, 75, 47, 18, 21, 22, 60, 30]",[],0,0,16
file_2813.json,"[0, 66, 3, 67, 36, 38, 69, 8, 41, 19, 20, 56, 57, 28]",[],0,0,14
file_2814.json,"[3, 69, 5, 40, 76, 77, 19, 52, 27, 31]",[],0,0,10
file_2815.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2816.json,"[0, 3, 4, 5, 6, 7, 8]",[],0,0,7
file_2817.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2818.json,"[2, 6, 9, 12, 24, 34, 39, 46, 50, 51, 52, 57, 63, 66, 67, 88, 90, 91, 98]",[],0,0,19
file_2819.json,"[1, 3, 4, 5, 6, 7, 8]",[],0,0,7
file_2820.json,"[2, 5, 7, 10, 11, 13, 14, 17, 18, 19, 20]",[],0,0,11
file_2821.json,"[2, 3, 195, 165, 99, 71, 235, 75, 174, 144, 218, 61, 158]",[],0,0,13
file_2822.json,"[1, 2, 9, 11, 13, 22, 28, 35, 48, 52, 57, 59, 62, 63, 70, 76, 81, 86, 87, 91, 98, 102, 104, 109]",[],0,0,24
file_2823.json,"[1, 2, 3, 5, 8, 9, 10]",[],0,0,7
file_2824.json,"[35, 185, 5, 135, 73, 106, 137, 140, 176, 49, 48, 146, 25, 91, 94]",[],0,0,15
file_2825.json,"[32, 33, 1, 3, 4, 5, 2, 0, 35, 9, 8, 12, 13, 15, 22, 23, 28, 31]",[],0,0,18
file_2826.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_2827.json,"[64, 4, 70, 102, 91, 108, 110, 15, 48, 14, 22, 23, 90, 59, 92, 94]",[],0,0,16
file_2828.json,"[0, 2, 3, 5, 6, 7, 9, 11, 12, 13, 14]",[],0,0,11
file_2829.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_2830.json,"[0, 2, 3, 4, 5, 6, 7, 8]",[],0,0,8
file_2831.json,"[128, 131, 132, 135, 14, 18, 19, 25, 29, 32, 36, 39, 42, 48, 49, 56, 59, 61, 83, 90, 102, 103, 111, 112]",[],0,0,24
file_2832.json,"[4, 5, 8, 11, 12, 18, 21, 24, 33, 38, 43, 44, 47, 51, 53, 56, 65, 85, 86, 91, 92, 93, 96, 99, 101, 102]",[],0,0,26
file_2833.json,"[0, 1, 3, 5, 7, 8, 9, 10, 12, 13, 14, 15]",[],0,0,12
file_2834.json,"[99, 324, 263, 200, 171, 205, 49, 306, 182, 150, 282, 27]",[],0,0,12
file_2835.json,"[1, 2, 3, 4, 5, 6, 8, 10]",[],0,0,8
file_2836.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_2837.json,"[160, 98, 41, 73, 12, 79, 16, 81, 23, 153, 91, 95]",[],0,0,12
file_2838.json,"[0, 1, 4, 5, 6, 7, 8]",[],0,0,7
file_2839.json,"[1, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",[],0,0,17
file_2840.json,"[129, 6, 7, 8, 138, 143, 145, 146, 153, 27, 156, 31, 163, 42, 48, 51, 66, 67, 71, 80, 84, 86, 90, 96, 105, 113, 124]",[],0,0,27
file_2841.json,"[1, 10, 11, 15, 16, 21, 22, 24, 25, 26, 27, 29, 33, 35, 36, 37, 40, 43, 44, 53, 56]",[],0,0,21
file_2842.json,"[0, 1, 5, 6, 7, 9, 10, 11]",[],0,0,8
file_2843.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_2844.json,"[2, 3, 19, 20, 21, 24, 27, 28, 29, 30, 32, 34, 35, 37, 38, 39, 42, 43, 49, 52, 57]",[],0,0,21
file_2845.json,"[0, 1, 2, 3, 11, 21, 23, 29, 33, 35, 36, 41, 43, 48, 50, 58, 61, 78, 79, 82, 83, 87]",[],0,0,22
file_2846.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0,0,11
file_2847.json,"[3, 4, 6, 7, 8, 10, 11, 12]",[],0,0,8
file_2848.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_2849.json,"[2, 9, 41, 43, 142, 112, 146, 86, 23, 185, 126, 31]",[],0,0,12
file_2850.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2851.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2852.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2853.json,"[32, 6, 7, 8, 9, 11, 15, 19, 20, 25, 30, 31]",[],0,0,12
file_2854.json,"[2, 3, 6, 8, 11, 12, 14, 17, 18, 19, 20, 25, 29, 34, 35, 39, 40, 43, 44, 45, 46, 49]",[],0,0,22
file_2855.json,"[0, 1, 2, 4, 5, 6, 7]",[],0,0,7
file_2856.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2857.json,"[0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 14, 16, 17, 21]",[],0,0,14
file_2858.json,"[3, 103, 44, 47, 82, 18, 87, 24, 91, 92, 31]",[],0,0,11
file_2859.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0,0,11
file_2860.json,"[1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,8
file_2861.json,"[2, 131, 36, 132, 37, 101, 72, 41, 38, 12, 109, 48, 112, 113, 16, 56, 122, 124]",[],0,0,18
file_2862.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2863.json,"[38, 6, 74, 10, 14, 78, 92, 60, 47, 49, 52, 53, 22, 87, 55, 90, 27, 28]",[],0,0,18
file_2864.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2865.json,"[32, 3, 40, 9, 8, 43, 13, 20, 26, 28]",[],0,0,10
file_2866.json,"[0, 65, 34, 1, 7, 42, 47, 18, 51, 26]",[],0,0,10
file_2867.json,"[1, 2, 3, 5, 6, 7, 9, 12, 18, 20]",[],0,0,10
file_2868.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10]",[],0,0,10
file_2869.json,"[0, 2, 4, 5, 6, 11, 12, 17, 18, 20, 22, 25, 28, 30, 31, 32, 33, 36, 37, 38]",[],0,0,20
file_2870.json,"[1, 2, 3, 4, 5, 6]",[],0,0,6
file_2871.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2872.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2873.json,"[64, 97, 3, 259, 38, 102, 72, 74, 83, 123]",[],0,0,10
file_2874.json,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,9
file_2875.json,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",[],0,0,9
file_2876.json,"[32, 33, 2, 35, 37, 6, 7, 5, 12, 16, 19, 20, 24, 30]",[],0,0,14
file_2877.json,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",[],0,0,9
file_2878.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",[],0,0,12
file_2879.json,"[2, 11, 19, 24, 28, 30, 40, 41, 49, 50, 52, 60, 61, 67, 73, 75, 76, 79, 86, 91, 96, 98, 101]",[],0,0,23
file_2880.json,"[0, 1, 2, 4, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 22, 27, 30, 31]",[],0,0,18
file_2881.json,"[1, 2, 4, 5, 6, 8, 11, 14, 15, 17, 19, 22, 25, 27, 32, 34, 39, 42, 43, 44, 51, 53]",[],0,0,22
file_2882.json,"[0, 2, 3, 4, 6]",[],0,0,5
file_2883.json,"[1, 3, 20, 21, 22, 23, 30, 42, 49, 53, 54, 58, 59, 63, 66, 68, 74, 76, 77, 95, 99, 106, 109, 118, 122]",[],0,0,25
file_2884.json,"[1, 2, 3, 5, 6]",[],0,0,5
file_2885.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2886.json,"[0, 1, 3, 4, 5, 6, 7, 9]",[],0,0,8
file_2887.json,"[0, 2, 3, 5, 6, 8, 9, 10, 11, 12]",[],0,0,10
file_2888.json,"[8, 138, 167, 42, 170, 174, 179, 183, 62, 64, 195, 72, 85, 91, 98, 99, 100, 228, 103, 240, 112, 115]",[],0,0,22
file_2889.json,"[2, 3, 4, 5, 6, 7, 8]",[],0,0,7
file_2890.json,"[2, 3, 4, 5, 8, 10, 13, 15, 17, 18, 19, 20, 21, 22, 23]",[],0,0,15
file_2891.json,"[132, 4, 7, 8, 9, 138, 11, 139, 140, 142, 15, 149, 150, 23, 26, 159, 32, 35, 49, 53, 57, 66, 92, 101, 104, 125]",[],0,0,26
file_2892.json,"[1, 2, 38, 40, 41, 8, 43, 48, 19, 53, 21, 23, 56, 27, 60, 61]",[],0,0,16
file_2893.json,"[2, 3, 5, 8, 9, 20, 26, 31, 39, 40, 45, 55, 64, 66, 68, 72, 74, 75, 76, 80, 81, 82, 87, 91, 92, 93]",[],0,0,26
file_2894.json,"[4, 5, 8, 9, 10, 12, 15, 16, 19, 20, 28, 29, 32, 33, 34, 35, 38, 39, 49, 54, 56, 64, 79, 82, 83, 84]",[],0,0,26
file_2895.json,"[192, 3, 134, 104, 176, 112, 50, 49, 51, 52, 24, 154, 28]",[],0,0,13
file_2896.json,"[32, 66, 99, 67, 69, 98, 9, 108, 110, 80, 19, 117, 121, 90, 28, 30]",[],0,0,16
file_2897.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2898.json,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",[],0,0,11
file_2899.json,"[32, 67, 3, 37, 35, 39, 40, 25, 30, 63]",[],0,0,10
file_2900.json,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",[],0,0,15
file_2901.json,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 17, 18, 19]",[],0,0,15
file_2902.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",[],0,0,14
file_2903.json,"[65, 7, 73, 47, 16, 81, 17, 49, 48, 23, 24]",[],0,0,11
file_2904.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_2905.json,"[0, 1, 5, 7, 11, 14, 15, 17, 22, 24, 25]",[],0,0,11
file_2906.json,"[0, 1, 2, 3, 4, 6, 7]",[],0,0,7
file_2907.json,"[0, 5, 9, 10, 11, 16, 19, 22]",[],0,0,8
file_2908.json,"[64, 161, 98, 4, 101, 133, 167, 168, 136, 139, 14, 16, 81, 54, 88, 25, 56, 93]",[],0,0,18
file_2909.json,"[129, 11, 12, 16, 22, 151, 32, 163, 165, 167, 178, 51, 62, 74, 81, 83, 96, 104, 108, 116, 117, 118, 123, 124]",[],0,0,24
file_2910.json,"[0, 2, 3, 4, 6, 7, 8]",[],0,0,7
file_2911.json,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11]",[],0,0,10
file_2912.json,"[0, 2, 5, 7, 12, 15, 23, 31, 34, 37, 38, 40, 44, 45, 47, 49, 52, 54, 55, 57, 59, 60, 64, 67]",[],0,0,24
file_2913.json,"[0, 1, 7, 9, 12, 13, 14, 18, 20, 21, 22]",[],0,0,11
file_2914.json,"[5, 6, 8, 10, 16, 17, 21, 30, 32, 35, 39, 44, 55, 60, 70, 74, 77, 83, 89]",[],0,0,19
file_2915.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2916.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_2917.json,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],0,0,17
file_2918.json,"[35, 67, 7, 41, 45, 46, 15, 13, 48, 19, 51, 30]",[],0,0,12
file_2919.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2920.json,"[0, 128, 3, 132, 4, 9, 139, 22, 153, 26, 32, 33, 164, 47, 55, 65, 67, 72, 83, 101, 109, 110, 114, 127]",[],0,0,24
file_2921.json,"[0, 1, 5, 6, 7, 8, 9]",[],0,0,7
file_2922.json,"[0, 1, 4, 5, 9, 10, 12, 13, 16, 17, 18, 19, 20, 22, 26, 27, 28]",[],0,0,17
file_2923.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_2924.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_2925.json,"[97, 35, 101, 76, 15, 80, 81, 82, 51, 52, 22, 118, 57, 91, 93, 31]",[],0,0,16
file_2926.json,"[6, 8, 9, 12, 17, 21, 23, 24, 25, 29, 31, 38, 40, 60, 62, 63, 69, 71, 84]",[],0,0,19
file_2927.json,"[132, 5, 6, 9, 138, 12, 143, 17, 145, 146, 24, 36, 165, 167, 169, 49, 50, 186, 195, 68, 82, 95, 112, 117, 127]",[],0,0,25
